doctor_id,send_count,read_count
385257.0,53,53
385258.0,52,0
385260.0,51,9
385264.0,48,0
385270.0,54,0
385274.0,51,0
385277.0,46,0
385296.0,50,0
385298.0,47,0
385299.0,45,0
385309.0,49,0
385312.0,44,0
385324.0,44,0
385325.0,52,0
385330.0,49,44
385333.0,45,38
385336.0,51,43
385346.0,49,9
385354.0,58,49
385360.0,52,0
385364.0,47,45
385366.0,48,0
385370.0,50,0
385371.0,45,37
385381.0,51,0
385382.0,52,0
385383.0,48,0
385387.0,52,0
385388.0,45,1
385389.0,43,0
385391.0,55,55
385394.0,50,40
385398.0,51,29
385399.0,50,0
385403.0,49,49
385405.0,45,45
385409.0,53,13
385416.0,49,45
385417.0,51,51
385419.0,52,10
385422.0,52,0
385427.0,53,11
385429.0,47,2
385430.0,50,0
385432.0,51,51
385436.0,55,55
385439.0,47,47
385443.0,41,2
385444.0,50,5
385449.0,55,55
385451.0,51,1
385460.0,50,50
385462.0,47,47
385469.0,50,5
385470.0,49,0
385473.0,47,41
385475.0,49,0
385477.0,51,0
385481.0,50,4
385488.0,51,8
385489.0,50,50
385491.0,49,4
385494.0,46,46
385498.0,52,0
385499.0,52,42
385503.0,46,41
385506.0,47,0
385507.0,49,1
385520.0,47,45
385530.0,53,0
385533.0,49,41
385552.0,46,46
385554.0,52,39
385556.0,51,11
385557.0,49,49
385560.0,49,36
385572.0,47,44
385573.0,53,53
385574.0,50,48
385575.0,53,3
385578.0,52,0
385579.0,49,49
385581.0,55,55
385585.0,53,53
385589.0,49,0
385592.0,53,0
385593.0,50,50
385596.0,50,50
385597.0,47,47
385602.0,53,26
385604.0,50,10
385607.0,51,51
385609.0,50,15
385613.0,51,1
385614.0,48,0
385615.0,44,44
385618.0,43,43
385619.0,49,41
385624.0,52,52
385628.0,45,45
385630.0,47,47
385631.0,52,0
385634.0,51,0
385637.0,47,10
385639.0,50,47
385641.0,53,1
385651.0,47,40
385653.0,42,36
385656.0,51,0
385657.0,46,3
385659.0,57,57
385660.0,47,47
385661.0,55,52
385664.0,46,5
385665.0,54,10
385667.0,52,0
385669.0,53,53
385684.0,47,0
385691.0,53,53
385695.0,53,52
385698.0,51,1
385702.0,46,2
385705.0,50,0
385706.0,49,9
385707.0,47,0
385723.0,54,54
385729.0,52,0
385745.0,47,3
385746.0,54,52
385756.0,51,0
385760.0,51,0
385772.0,51,45
385776.0,50,44
385785.0,52,45
385787.0,48,0
385789.0,51,51
385793.0,51,47
385795.0,47,43
385798.0,52,52
385802.0,47,3
385803.0,50,50
385805.0,50,1
385810.0,50,50
385818.0,47,1
385830.0,50,43
385838.0,49,49
385843.0,49,0
385844.0,52,3
385848.0,47,0
385849.0,46,0
385853.0,51,27
385857.0,49,7
385860.0,46,5
385861.0,52,0
385867.0,45,0
385868.0,55,0
385870.0,54,0
385873.0,55,55
385879.0,54,46
385881.0,46,46
385882.0,48,1
385884.0,56,0
385887.0,53,2
385890.0,47,40
385893.0,45,1
385894.0,48,48
385895.0,49,41
385898.0,50,1
385901.0,46,0
385903.0,44,44
385904.0,50,1
385914.0,51,0
385918.0,50,1
385919.0,52,52
385922.0,52,52
385927.0,51,6
385930.0,49,49
385932.0,48,6
385937.0,52,0
385940.0,47,20
385942.0,47,47
385944.0,54,54
385946.0,54,54
385947.0,44,36
385948.0,48,0
385951.0,52,52
385957.0,51,51
385959.0,48,6
385972.0,46,0
385973.0,52,1
385985.0,46,46
385993.0,44,0
385995.0,52,0
386000.0,48,39
386008.0,50,50
386016.0,49,0
386017.0,50,41
386023.0,51,0
386024.0,47,2
386028.0,51,4
386031.0,49,42
386036.0,52,43
386039.0,50,50
386041.0,49,0
386042.0,56,0
386044.0,49,7
386048.0,56,56
386053.0,48,48
386054.0,51,0
386058.0,47,47
386062.0,52,2
386067.0,52,1
386072.0,49,0
386084.0,51,0
386088.0,44,0
386090.0,49,0
386097.0,53,1
386112.0,48,40
386115.0,55,46
386126.0,50,14
386128.0,47,47
386135.0,50,50
386141.0,53,1
386144.0,48,2
386147.0,47,47
386154.0,52,3
386158.0,48,48
386163.0,46,43
386164.0,47,0
386165.0,45,8
386173.0,52,2
386176.0,43,36
386179.0,53,53
386184.0,47,8
386190.0,50,50
386193.0,58,47
386203.0,53,45
386206.0,48,0
386207.0,50,50
386208.0,51,7
386213.0,52,0
386217.0,54,54
386220.0,52,7
386223.0,51,4
386228.0,48,48
386229.0,46,44
386232.0,44,0
386236.0,49,0
386241.0,50,0
386243.0,53,0
386244.0,49,0
386249.0,50,7
386252.0,48,48
386253.0,49,0
386263.0,45,44
386276.0,50,50
386277.0,49,43
386286.0,51,0
386287.0,49,0
386293.0,51,0
386296.0,55,48
386299.0,51,0
386300.0,54,54
386303.0,53,53
386304.0,47,0
386310.0,48,2
386311.0,48,12
386316.0,49,49
386318.0,51,0
386327.0,45,1
386331.0,49,0
386333.0,47,0
386336.0,53,13
386341.0,53,6
386345.0,50,0
386346.0,54,0
386352.0,49,2
386358.0,48,48
386363.0,47,47
386366.0,50,50
386367.0,46,38
386371.0,48,46
386379.0,48,0
386397.0,51,0
386411.0,49,46
386432.0,48,0
386443.0,48,45
386448.0,53,0
386449.0,46,0
386463.0,53,0
386468.0,50,48
386474.0,53,9
386475.0,51,51
386483.0,53,5
386488.0,50,0
386491.0,50,50
386494.0,51,0
386506.0,48,44
386510.0,52,2
386512.0,49,1
386517.0,51,43
386520.0,50,45
386529.0,49,0
386530.0,51,2
386533.0,47,43
386535.0,48,0
386537.0,49,0
386541.0,52,44
386558.0,53,47
386563.0,45,41
386578.0,47,3
386589.0,51,49
386597.0,51,0
386605.0,54,46
386607.0,46,44
386627.0,47,0
386631.0,49,4
386636.0,49,3
386652.0,48,43
386654.0,56,0
386658.0,49,41
386668.0,49,49
386672.0,53,0
386680.0,47,0
386691.0,47,39
386694.0,49,1
386699.0,50,3
386702.0,53,0
386712.0,47,40
386713.0,50,1
386716.0,53,53
386718.0,46,46
386722.0,50,50
386726.0,46,32
386732.0,52,3
386735.0,52,50
386736.0,50,50
386740.0,47,1
386742.0,48,48
386747.0,52,2
386754.0,50,15
386760.0,56,56
386761.0,50,1
386770.0,46,0
386771.0,52,0
386780.0,52,0
386783.0,47,0
386784.0,44,35
386785.0,48,0
386791.0,50,4
386800.0,43,0
386804.0,50,0
386809.0,46,8
386812.0,49,46
386819.0,53,0
386823.0,46,0
386826.0,50,0
386833.0,52,4
386835.0,49,0
386836.0,48,46
386841.0,52,52
386845.0,44,2
386846.0,49,49
386851.0,47,47
386852.0,47,41
386857.0,50,0
386860.0,44,44
386864.0,52,46
386876.0,46,0
386879.0,53,0
386880.0,52,0
386881.0,45,7
386888.0,42,0
386893.0,47,39
386896.0,52,11
386898.0,50,48
386906.0,43,0
386907.0,55,50
386924.0,51,2
386927.0,48,0
386932.0,48,48
386935.0,56,56
386937.0,47,0
386942.0,48,48
386943.0,49,0
386947.0,49,6
386948.0,53,53
386952.0,47,47
386953.0,48,0
386956.0,45,44
386957.0,49,3
386959.0,49,1
386977.0,51,43
386980.0,46,0
386987.0,45,39
386989.0,48,0
386992.0,53,53
386999.0,47,0
387000.0,47,0
387022.0,51,0
387023.0,53,51
387027.0,48,0
387029.0,50,48
387030.0,46,1
387033.0,48,0
387041.0,54,17
387042.0,55,47
387050.0,50,0
387053.0,52,52
387055.0,53,0
387057.0,50,0
387066.0,45,7
387067.0,52,52
387072.0,48,0
387074.0,49,45
387088.0,45,0
387092.0,51,0
387094.0,50,0
387102.0,46,39
387105.0,51,0
387109.0,52,0
387110.0,50,0
387111.0,50,0
387113.0,52,0
387116.0,49,42
387125.0,47,47
387139.0,46,46
387140.0,45,0
387144.0,54,0
387155.0,52,51
387156.0,46,40
387157.0,42,1
387163.0,55,0
387165.0,53,0
387170.0,42,42
387172.0,50,0
387177.0,50,50
387180.0,46,46
387181.0,54,54
387182.0,48,0
387183.0,41,2
387184.0,53,53
387186.0,50,22
387188.0,55,55
387190.0,47,13
387203.0,47,47
387204.0,53,53
387209.0,46,2
387214.0,49,47
387216.0,53,48
387226.0,48,0
387227.0,47,44
387229.0,51,0
387230.0,48,41
387232.0,51,0
387238.0,47,47
387249.0,51,0
387251.0,51,51
387257.0,55,55
387261.0,55,53
387264.0,53,50
387265.0,52,5
387271.0,49,48
387280.0,45,45
387283.0,46,2
387287.0,49,0
387288.0,48,0
387295.0,51,0
387307.0,51,49
387314.0,56,0
387315.0,50,0
387318.0,55,0
387319.0,48,46
387320.0,52,6
387324.0,49,49
387328.0,55,2
387329.0,49,49
387335.0,49,0
387336.0,56,56
387338.0,50,1
387339.0,51,0
387350.0,52,0
387354.0,47,0
387361.0,51,48
387371.0,54,0
387372.0,47,0
387373.0,43,37
387379.0,51,0
387381.0,53,0
387385.0,48,42
387396.0,52,45
387399.0,56,56
387402.0,54,0
387406.0,57,2
387410.0,53,0
387417.0,45,0
387423.0,49,40
387427.0,51,43
387439.0,51,48
387448.0,51,51
387453.0,49,40
387462.0,51,0
387468.0,50,0
387469.0,45,0
387470.0,53,4
387482.0,50,10
387484.0,48,48
387486.0,48,46
387487.0,51,46
387489.0,50,50
387493.0,49,49
387494.0,52,45
387496.0,48,1
387498.0,51,0
387510.0,52,52
387512.0,50,0
387523.0,50,8
387530.0,52,0
387532.0,48,46
387536.0,51,1
387538.0,47,38
387539.0,51,10
387542.0,51,0
387545.0,56,47
387547.0,51,0
387548.0,48,40
387554.0,50,45
387555.0,52,0
387558.0,46,0
387560.0,46,40
387564.0,51,51
387582.0,49,0
387587.0,53,1
387597.0,44,0
387601.0,52,18
387612.0,51,44
387622.0,47,0
387628.0,47,47
387632.0,49,0
387634.0,53,51
387636.0,46,46
387650.0,43,0
387652.0,52,0
387662.0,49,46
387665.0,48,1
387672.0,49,5
387674.0,54,0
387682.0,45,37
387685.0,48,44
387690.0,49,46
387696.0,46,0
387699.0,52,52
387706.0,50,48
387718.0,46,0
387720.0,43,43
387721.0,49,49
387722.0,48,0
387732.0,51,51
387733.0,47,0
387746.0,53,16
387749.0,51,0
387751.0,52,0
387752.0,47,47
387754.0,48,0
387756.0,47,10
387765.0,48,48
387766.0,51,2
387769.0,48,0
387774.0,46,39
387777.0,49,0
387778.0,51,13
387782.0,46,39
387783.0,51,8
387787.0,51,51
387799.0,49,8
387802.0,54,0
387803.0,53,1
387819.0,51,47
387823.0,51,43
387825.0,46,0
387835.0,46,46
387836.0,52,47
387840.0,48,0
387844.0,48,1
387846.0,50,45
387855.0,50,0
387856.0,49,16
387857.0,49,44
387866.0,49,0
387871.0,51,51
387873.0,51,0
387874.0,49,1
387888.0,50,44
387892.0,54,7
387893.0,51,4
387895.0,48,40
387896.0,49,38
387898.0,56,22
387901.0,56,35
387905.0,52,0
387910.0,50,0
387912.0,53,48
387913.0,48,48
387914.0,43,43
387917.0,49,0
387921.0,54,49
387926.0,46,0
387928.0,45,0
387932.0,50,40
387933.0,41,0
387938.0,50,0
387943.0,52,42
387945.0,50,49
387953.0,46,3
387958.0,49,8
387961.0,48,48
387967.0,47,47
387968.0,51,51
387984.0,47,0
387992.0,47,47
387993.0,44,0
387995.0,50,0
388017.0,49,0
388021.0,53,49
388025.0,51,0
388027.0,49,0
388030.0,50,50
388032.0,49,31
388034.0,48,42
388045.0,50,50
388049.0,49,0
388056.0,45,37
388058.0,47,3
388063.0,48,48
388071.0,48,37
388072.0,50,0
388073.0,50,2
388075.0,47,2
388076.0,48,48
388078.0,48,48
388079.0,52,52
388081.0,53,53
388084.0,45,42
388095.0,53,0
388098.0,49,12
388100.0,44,44
388102.0,48,34
388104.0,54,46
388107.0,50,39
388111.0,49,1
388112.0,49,45
388115.0,46,0
388122.0,53,0
388123.0,52,46
388127.0,47,0
388136.0,52,0
388143.0,47,0
388159.0,52,0
388161.0,49,0
388164.0,46,0
388170.0,49,0
388173.0,49,0
388181.0,44,44
388184.0,49,49
388188.0,49,0
388189.0,52,43
388199.0,49,2
388203.0,44,0
388205.0,45,0
388206.0,50,0
388209.0,44,0
388214.0,49,9
388223.0,45,45
388224.0,52,1
388225.0,52,0
388226.0,50,50
388236.0,51,41
388238.0,46,44
388239.0,49,0
388244.0,54,3
388245.0,49,0
388246.0,51,44
388253.0,48,0
388254.0,50,3
388257.0,55,55
388260.0,46,46
388261.0,50,0
388264.0,46,2
388265.0,48,0
388267.0,53,5
388275.0,57,16
388276.0,48,15
388279.0,50,0
388280.0,55,0
388287.0,48,48
388288.0,51,0
388291.0,44,44
388298.0,51,46
388299.0,48,3
388310.0,50,49
388315.0,52,10
388324.0,50,0
388333.0,51,43
388335.0,50,0
388343.0,49,0
388344.0,48,0
388351.0,53,0
388359.0,48,0
388369.0,50,0
388371.0,49,49
388372.0,50,0
388375.0,51,4
388376.0,45,0
388383.0,41,34
388388.0,53,0
388396.0,50,0
388412.0,46,3
388418.0,43,0
388419.0,50,0
388431.0,47,0
388434.0,48,5
388444.0,48,0
388458.0,46,7
388463.0,47,47
388476.0,48,0
388480.0,52,29
388482.0,49,49
388488.0,53,1
388490.0,48,26
388494.0,55,52
388495.0,51,47
388496.0,51,43
388498.0,45,0
388500.0,52,0
388515.0,46,0
388520.0,52,2
388523.0,53,7
388526.0,48,0
388529.0,48,48
388534.0,48,5
388537.0,53,0
388540.0,51,1
388541.0,45,0
388557.0,45,0
388561.0,50,45
388575.0,48,48
388578.0,49,0
388581.0,48,3
388584.0,48,48
388594.0,49,3
388600.0,49,49
388608.0,49,48
388614.0,52,0
388618.0,54,49
388619.0,47,1
388628.0,45,40
388631.0,50,8
388639.0,54,48
388641.0,51,51
388643.0,49,40
388651.0,54,0
388653.0,48,46
388660.0,50,46
388670.0,46,0
388676.0,55,6
388677.0,48,0
388681.0,51,0
388687.0,53,49
388692.0,46,44
388693.0,49,0
388694.0,53,43
388701.0,51,45
388705.0,49,0
388706.0,44,0
388718.0,50,3
388725.0,50,1
388726.0,52,2
388727.0,48,0
388733.0,54,0
388735.0,49,9
388736.0,50,50
388752.0,53,53
388758.0,45,0
388759.0,48,0
388761.0,52,46
388762.0,47,6
388765.0,54,49
388771.0,48,0
388802.0,47,42
388806.0,41,0
388811.0,51,0
388819.0,42,0
388822.0,47,47
388832.0,53,45
388836.0,47,0
388837.0,49,41
388843.0,48,41
388854.0,51,0
388856.0,50,48
388876.0,51,44
388887.0,46,1
388892.0,49,1
388893.0,50,0
388894.0,46,0
388897.0,46,0
388899.0,47,38
388901.0,52,0
388908.0,58,1
388910.0,50,0
388913.0,55,1
388914.0,50,48
388925.0,52,47
388926.0,51,9
388928.0,57,0
388936.0,49,12
388955.0,51,1
388962.0,49,5
388967.0,50,50
388970.0,54,54
388973.0,50,41
388974.0,45,0
388982.0,47,47
388983.0,52,0
388985.0,56,56
388993.0,51,0
388994.0,52,7
389001.0,50,0
389003.0,50,0
389008.0,47,0
389009.0,50,0
389011.0,44,39
389015.0,52,1
389021.0,51,47
389024.0,50,0
389030.0,48,0
389031.0,49,0
389038.0,51,47
389041.0,46,0
389042.0,44,0
389047.0,43,12
389049.0,50,0
389053.0,52,5
389057.0,48,1
389060.0,49,0
389062.0,49,47
389079.0,50,14
389083.0,47,47
389084.0,47,0
389085.0,45,23
389087.0,53,0
389091.0,51,51
389092.0,47,0
389100.0,47,47
389105.0,49,30
389107.0,43,43
389108.0,59,0
389109.0,50,50
389114.0,51,1
389116.0,51,51
389119.0,52,52
389121.0,48,1
389123.0,49,29
389125.0,49,0
389126.0,53,53
389127.0,51,0
389129.0,54,1
389131.0,43,5
389138.0,51,51
389141.0,51,35
389144.0,49,49
389145.0,52,0
389146.0,49,1
389149.0,49,2
389151.0,49,49
389155.0,53,42
389157.0,53,53
389162.0,41,0
389169.0,49,0
389179.0,51,46
389183.0,51,51
389184.0,52,52
389188.0,49,49
389192.0,56,0
389197.0,51,4
389200.0,50,6
389201.0,46,12
389202.0,53,53
389204.0,45,4
389212.0,57,43
389214.0,49,20
389215.0,48,1
389216.0,49,5
389218.0,47,0
389220.0,52,27
389227.0,53,53
389229.0,53,1
389233.0,48,11
389235.0,54,7
389236.0,48,46
389242.0,52,8
389244.0,46,46
389248.0,46,46
389256.0,51,0
389258.0,47,9
389259.0,52,3
389260.0,47,0
389261.0,45,45
389265.0,49,41
389276.0,49,0
389278.0,51,51
389279.0,47,0
389280.0,48,1
389284.0,50,0
389285.0,46,46
389287.0,50,50
389290.0,51,51
389292.0,50,50
389295.0,46,46
389297.0,47,47
389299.0,49,49
389305.0,49,34
389311.0,49,1
389316.0,48,41
389323.0,49,1
389324.0,48,0
389328.0,48,0
389339.0,49,0
389340.0,51,44
389343.0,46,40
389344.0,49,1
389351.0,50,1
389353.0,50,50
389355.0,50,1
389358.0,45,0
389359.0,49,41
389363.0,48,0
389372.0,43,43
389375.0,50,0
389376.0,50,43
389379.0,51,49
389392.0,48,42
389402.0,54,45
389409.0,52,48
389410.0,45,2
389414.0,50,44
389419.0,48,1
389429.0,50,7
389435.0,48,0
389437.0,49,3
389438.0,49,42
389440.0,52,0
389442.0,52,52
389451.0,52,52
389453.0,48,0
389454.0,52,9
389455.0,52,50
389460.0,51,0
389462.0,50,47
389463.0,52,0
389465.0,50,0
389466.0,49,0
389469.0,51,42
389475.0,53,53
389478.0,48,45
389480.0,49,39
389487.0,51,47
389489.0,49,0
389491.0,49,0
389493.0,54,0
389496.0,55,0
389501.0,52,0
389503.0,49,0
389508.0,53,53
389509.0,49,45
389511.0,51,4
389512.0,51,48
389518.0,51,42
389523.0,49,49
389531.0,47,39
389534.0,52,50
389538.0,55,0
389544.0,54,54
389546.0,48,0
389547.0,51,51
389549.0,49,0
389553.0,53,0
389558.0,53,21
389569.0,49,0
389573.0,52,0
389578.0,53,52
389583.0,53,53
389591.0,51,1
389603.0,47,9
389610.0,41,41
389611.0,51,49
389619.0,47,1
389623.0,49,49
389624.0,52,47
389625.0,46,0
389630.0,48,48
389632.0,47,47
389636.0,48,48
389638.0,55,55
389643.0,45,38
389648.0,52,52
389652.0,47,0
389654.0,50,47
389661.0,49,0
389665.0,47,1
389670.0,50,41
389672.0,45,0
389679.0,48,0
389681.0,52,0
389691.0,52,49
389697.0,50,50
389709.0,47,0
389711.0,47,38
389717.0,47,47
389723.0,52,52
389725.0,52,0
389730.0,49,45
389733.0,52,6
389737.0,54,2
389739.0,47,45
389750.0,53,0
389751.0,46,0
389752.0,54,0
389755.0,46,0
389761.0,52,49
389765.0,50,50
389767.0,51,3
389768.0,48,40
389777.0,54,6
389784.0,53,0
389785.0,43,3
389798.0,51,46
389799.0,49,0
389808.0,47,1
389815.0,51,10
389822.0,51,4
389832.0,52,0
389839.0,50,46
389844.0,47,46
389854.0,49,0
389855.0,52,0
389856.0,48,1
389858.0,48,48
389863.0,57,57
389864.0,49,39
389869.0,50,42
389871.0,50,50
389873.0,52,38
389874.0,53,51
389875.0,42,42
389877.0,50,50
389879.0,49,49
389885.0,48,0
389888.0,54,54
389890.0,52,52
389892.0,51,22
389914.0,52,0
389915.0,55,52
389918.0,44,44
389920.0,48,0
389923.0,53,6
389927.0,51,45
389934.0,50,2
389936.0,49,2
389938.0,53,3
389948.0,44,0
389955.0,44,4
389959.0,53,53
389964.0,50,50
389969.0,43,43
389970.0,43,0
389980.0,52,0
389983.0,48,0
389990.0,48,6
389994.0,54,8
390000.0,51,49
390002.0,50,1
390005.0,51,43
390008.0,49,0
390011.0,50,3
390017.0,50,5
390020.0,49,47
390022.0,53,45
390028.0,42,0
390039.0,51,51
390040.0,54,0
390043.0,49,0
390051.0,46,46
390052.0,49,0
390060.0,53,0
390064.0,52,0
390070.0,48,0
390077.0,48,0
390085.0,48,48
390092.0,55,0
390094.0,46,0
390100.0,55,0
390107.0,50,47
390108.0,50,1
390110.0,53,1
390112.0,49,8
390114.0,48,2
390115.0,52,15
390117.0,43,6
390120.0,54,0
390122.0,49,49
390123.0,48,1
390137.0,47,1
390138.0,52,0
390139.0,54,54
390144.0,53,53
390146.0,47,0
390147.0,47,45
390148.0,51,0
390149.0,48,48
390160.0,56,2
390171.0,47,2
390179.0,50,41
390188.0,48,48
390192.0,54,54
390194.0,53,0
390198.0,51,49
390204.0,47,0
390205.0,51,51
390207.0,47,6
390208.0,49,49
390215.0,43,1
390217.0,51,51
390222.0,54,35
390230.0,51,5
390233.0,52,0
390234.0,51,0
390237.0,52,50
390239.0,49,0
390241.0,46,46
390244.0,50,45
390249.0,48,48
390250.0,46,1
390257.0,46,46
390259.0,54,54
390261.0,53,1
390262.0,50,50
390264.0,49,1
390265.0,49,49
390266.0,55,0
390271.0,48,1
390272.0,47,47
390277.0,48,0
390281.0,47,44
390282.0,43,35
390289.0,47,45
390291.0,53,0
390296.0,48,48
390304.0,47,39
390307.0,52,42
390309.0,47,39
390316.0,50,3
390319.0,49,4
390321.0,45,45
390323.0,55,55
390324.0,48,6
390326.0,54,0
390331.0,51,1
390338.0,49,49
390341.0,42,42
390344.0,59,5
390362.0,43,4
390371.0,44,5
390376.0,51,2
390384.0,48,1
390386.0,50,47
390392.0,46,42
390393.0,49,47
390397.0,52,52
390400.0,51,13
390401.0,48,48
390402.0,52,35
390404.0,45,45
390406.0,54,54
390409.0,43,11
390415.0,53,45
390416.0,45,0
390423.0,48,41
390427.0,45,40
390432.0,48,0
390435.0,54,49
390440.0,51,0
390443.0,48,0
390457.0,50,50
390463.0,53,0
390465.0,48,3
390469.0,48,48
390471.0,48,48
390475.0,54,1
390484.0,51,44
390487.0,53,53
390489.0,50,5
390492.0,47,47
390495.0,53,48
390498.0,51,2
390503.0,53,2
390505.0,45,42
390514.0,58,0
390515.0,40,40
390517.0,49,49
390518.0,53,17
390519.0,48,7
390521.0,53,0
390529.0,51,51
390534.0,48,1
390540.0,49,0
390549.0,51,7
390554.0,48,4
390559.0,50,11
390560.0,49,45
390562.0,51,43
390567.0,50,0
390575.0,50,41
390579.0,48,6
390584.0,47,44
390587.0,51,0
390590.0,51,1
390592.0,51,0
390597.0,51,51
390609.0,51,51
390610.0,48,48
390612.0,46,4
390613.0,51,3
390616.0,50,50
390618.0,49,15
390621.0,48,0
390622.0,49,47
390623.0,52,16
390632.0,49,1
390639.0,54,54
390642.0,47,0
390655.0,46,41
390660.0,49,0
390662.0,47,43
390663.0,50,50
390666.0,49,46
390671.0,48,0
390686.0,52,43
390689.0,49,1
390690.0,44,0
390693.0,51,51
390695.0,47,0
390696.0,46,41
390701.0,48,48
390704.0,51,1
390706.0,54,0
390707.0,50,1
390711.0,48,48
390713.0,51,44
390716.0,44,44
390717.0,49,0
390718.0,47,47
390721.0,51,51
390722.0,50,0
390723.0,48,1
390736.0,51,2
390737.0,47,47
390740.0,51,51
390748.0,51,47
390757.0,57,1
390763.0,49,40
390764.0,54,42
390766.0,49,49
390773.0,47,0
390780.0,51,1
390784.0,50,50
390786.0,49,49
390789.0,53,53
390791.0,48,10
390793.0,50,50
390796.0,49,1
390800.0,50,50
390806.0,49,43
390808.0,51,41
390815.0,53,3
390832.0,48,0
390834.0,45,0
390835.0,51,0
390836.0,50,6
390837.0,46,37
390838.0,49,16
390840.0,51,51
390842.0,50,50
390845.0,43,37
390846.0,51,51
390848.0,49,49
390849.0,44,40
390851.0,52,52
390853.0,51,0
390855.0,51,51
390865.0,48,6
390867.0,48,0
390868.0,46,46
390869.0,51,3
390870.0,51,6
390872.0,53,0
390873.0,48,48
390874.0,52,0
390878.0,49,46
390881.0,51,4
390885.0,47,42
390891.0,51,51
390894.0,48,48
390895.0,51,51
390896.0,52,14
390898.0,48,48
390899.0,50,41
390900.0,53,53
390913.0,49,4
390914.0,52,0
390925.0,47,0
390927.0,49,1
390931.0,48,39
390934.0,44,39
390936.0,52,52
390951.0,50,44
390953.0,49,2
390960.0,52,1
390965.0,45,0
390970.0,50,0
390971.0,51,10
390972.0,49,0
390973.0,50,0
390975.0,48,0
390979.0,50,0
390981.0,54,8
390983.0,45,45
390988.0,49,43
390994.0,45,0
390996.0,55,47
391000.0,47,47
391006.0,50,0
391008.0,51,0
391017.0,54,52
391018.0,44,0
391020.0,51,51
391022.0,54,54
391023.0,55,45
391024.0,52,12
391027.0,48,6
391030.0,50,50
391031.0,48,44
391032.0,50,50
391034.0,49,24
391038.0,52,50
391039.0,48,48
391041.0,48,0
391042.0,47,47
391048.0,47,0
391052.0,51,51
391055.0,48,40
391064.0,53,53
391065.0,43,1
391066.0,49,49
391067.0,49,0
391070.0,47,10
391073.0,46,43
391075.0,56,56
391077.0,46,46
391079.0,52,52
391081.0,47,41
391083.0,52,5
391089.0,48,7
391095.0,48,0
391099.0,47,40
391103.0,51,0
391106.0,49,0
391111.0,46,0
391114.0,46,0
391118.0,47,0
391119.0,48,0
391134.0,48,46
391137.0,52,0
391138.0,53,44
391141.0,47,1
391144.0,47,0
391146.0,48,0
391147.0,49,4
391153.0,52,0
391155.0,47,47
391157.0,52,52
391158.0,54,44
391164.0,48,48
391167.0,48,4
391173.0,52,1
391174.0,52,46
391178.0,46,0
391179.0,45,44
391184.0,46,44
391186.0,54,0
391191.0,53,46
391195.0,45,44
391198.0,52,1
391203.0,50,1
391214.0,51,50
391220.0,45,0
391223.0,46,0
391225.0,45,0
391229.0,52,6
391236.0,47,0
391244.0,51,41
391247.0,55,46
391254.0,49,49
391261.0,46,46
391262.0,46,1
391271.0,47,1
391274.0,46,22
391276.0,47,47
391278.0,52,52
391282.0,53,47
391284.0,48,48
391286.0,52,12
391289.0,48,0
391295.0,52,11
391298.0,49,1
391304.0,48,0
391306.0,46,0
391308.0,46,0
391309.0,49,49
391314.0,46,46
391317.0,53,53
391319.0,51,3
391323.0,50,0
391324.0,52,1
391331.0,47,1
391341.0,51,51
391343.0,49,49
391344.0,53,48
391345.0,49,4
391346.0,48,9
391351.0,47,1
391354.0,47,0
391355.0,51,51
391359.0,48,48
391364.0,48,48
391367.0,54,54
391375.0,50,1
391378.0,53,53
391380.0,49,49
391385.0,52,47
391393.0,47,10
391396.0,51,0
391400.0,46,46
391401.0,46,3
391404.0,51,51
391405.0,44,42
391406.0,48,1
391409.0,44,44
391412.0,48,0
391419.0,48,10
391422.0,51,1
391423.0,42,0
391425.0,51,51
391426.0,51,46
391428.0,49,1
391432.0,46,1
391436.0,50,0
391442.0,51,0
391444.0,48,0
391445.0,48,1
391448.0,49,41
391452.0,49,40
391453.0,46,46
391456.0,47,4
391458.0,48,4
391460.0,45,45
391477.0,48,11
391482.0,49,49
391485.0,49,2
391490.0,47,5
391495.0,48,1
391498.0,52,0
391504.0,46,44
391505.0,47,38
391507.0,48,48
391509.0,50,50
391511.0,46,0
391516.0,50,0
391517.0,48,48
391519.0,48,48
391520.0,52,50
391521.0,46,0
391523.0,49,0
391524.0,59,55
391525.0,55,33
391527.0,51,1
391529.0,48,48
391534.0,46,46
391535.0,48,2
391539.0,46,0
391543.0,51,23
391550.0,51,48
391553.0,50,49
391566.0,48,48
391570.0,47,1
391572.0,48,45
391573.0,49,0
391574.0,56,0
391579.0,47,0
391589.0,48,0
391592.0,48,0
391593.0,50,50
391601.0,47,47
391604.0,52,0
391605.0,51,0
391611.0,49,7
391619.0,48,4
391621.0,47,47
391626.0,51,44
391627.0,49,46
391628.0,48,0
391629.0,49,49
391635.0,52,47
391638.0,52,43
391643.0,47,14
391645.0,47,44
391648.0,49,0
391649.0,46,38
391650.0,47,0
391651.0,49,0
391658.0,51,51
391659.0,50,1
391660.0,41,0
391662.0,54,48
391665.0,48,2
391666.0,51,51
391668.0,52,50
391670.0,46,0
391675.0,43,0
391676.0,52,10
391680.0,49,0
391683.0,52,52
391685.0,51,48
391688.0,52,47
391689.0,47,47
391691.0,44,44
391696.0,53,53
391697.0,51,48
391700.0,50,0
391703.0,46,5
391704.0,45,4
391705.0,49,2
391717.0,50,10
391718.0,48,1
391719.0,48,42
